model	objective	reaction	status	value
iUma22.xml	obj	R_RXN__45__5581__45__INDOLE_ACETALDEHYDE1446	optimal	0.169108
iUma22.xml	obj	R_RXN__45__5781	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6002__45__CPD__45__56821448	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6002__45__CPD__45__56821449	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6081	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6269__45__CPD__45__5845414	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6269__45__CPD__45__5845415	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6271__45__CPD__45__5847418	optimal	0.169108
iUma22.xml	obj	R_RXN__45__6271__45__CPD__45__5847419	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7001__45__ADENOSINE315	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7001__45__GUANOSINE317	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7001__45__INOSINE316	optimal	0.169108
iUma22.xml	obj	R_RXN__45__707	optimal	0.169108
iUma22.xml	obj	R_RXN__45__761	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__CPD__45__12777206	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__CPD__45__14275210	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C10__45__H20208	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C12__45__H24209	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C2__45__H4204	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C4__45__H8205	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7699__45__POLYMER__45__INST__45__D__45__3__45__HYDROXYACYL__45__COA__45__C8__45__H16207	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7703	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7708	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7904__45__STEARIC_ACID331	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7931	optimal	0.169108
iUma22.xml	obj	R_RXN__45__7970	optimal	0.0
iUma22.xml	obj	R_RXN__45__8162	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8163	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8243	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8350	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8353	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8642	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8675	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8784	optimal	0.169108
iUma22.xml	obj	R_RXN__45__8899	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9545	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9548	optimal	0.0
iUma22.xml	obj	R_RXN__45__9549	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9644	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9666	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9673	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9697	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9951	optimal	0.169108
iUma22.xml	obj	R_RXN__45__9958__45__MALONATE__45__S__45__ALD401	optimal	0.169108
iUma22.xml	obj	R_RmnIK	optimal	0.169108
iUma22.xml	obj	R_SACCD2	optimal	0.0
iUma22.xml	obj	R_SACCD3m	optimal	0.169108
iUma22.xml	obj	R_SACCD4m	optimal	0.0
iUma22.xml	obj	R_SADT	optimal	0.0
iUma22.xml	obj	R_SALICYLATE__45__1__45__MONOOXYGENASE__45__RXN	optimal	0.169108
iUma22.xml	obj	R_SAM24MT	optimal	0.0
iUma22.xml	obj	R_SBPP1er	optimal	0.169108
iUma22.xml	obj	R_SBPP2er	optimal	0.169108
iUma22.xml	obj	R_SBPP3er	optimal	0.169108
iUma22.xml	obj	R_SBTD_D2	optimal	0.169108
iUma22.xml	obj	R_SERHL	optimal	0.169108
iUma22.xml	obj	R_SERPT	optimal	0.169108
iUma22.xml	obj	R_SER_AL	optimal	0.169108
iUma22.xml	obj	R_SGHA	optimal	0.169108
iUma22.xml	obj	R_SKK	optimal	0.0
iUma22.xml	obj	R_SLCBK1	optimal	0.169108
iUma22.xml	obj	R_SLCBK2	optimal	0.169108
iUma22.xml	obj	R_SLCYSS	optimal	0.169108
iUma22.xml	obj	R_SPHK21c	optimal	0.169108
iUma22.xml	obj	R_SPHPL	optimal	0.169108
iUma22.xml	obj	R_SPODMx	optimal	0.169108
iUma22.xml	obj	R_SPP	optimal	0.169108
iUma22.xml	obj	R_SPT_syn	optimal	0.169108
iUma22.xml	obj	R_SQUALENE__45__MONOOXYGENASE__45__RXN	optimal	0.0
iUma22.xml	obj	R_SS	optimal	0.169108
iUma22.xml	obj	R_SSALy	optimal	0.169108
iUma22.xml	obj	R_SSNOh	optimal	0.169108
iUma22.xml	obj	R_STEROL__45__GLUCOSYLTRANSFERASE__45__RXN__45__CPD__45__12575136	optimal	0.169108
iUma22.xml	obj	R_SUCCAMHYDR	optimal	0.169108
iUma22.xml	obj	R_SUCDH_q6_m	optimal	0.169108
iUma22.xml	obj	R_SUCOAS1m	optimal	0.169108
iUma22.xml	obj	R_SUCOASm	optimal	0.169108
iUma22.xml	obj	R_SUCROSE__45__SYNTHASE__45__RXN	optimal	0.169108
iUma22.xml	obj	R_SULRi	optimal	0.0
iUma22.xml	obj	R_S__45__FORMYLGLUTATHIONE__45__HYDROLASE__45__RXN	optimal	0.169108
iUma22.xml	obj	R_Shikimate__45__Dehydrogenase__45__RXN	optimal	0.169108
iUma22.xml	obj	R_TALA	optimal	0.169108
iUma22.xml	obj	R_TARTRATE__45__DECARBOXYLASE__45__RXN	optimal	0.169108
iUma22.xml	obj	R_TDPGDH	optimal	0.169108
iUma22.xml	obj	R_THIORDXp	optimal	0.169108
iUma22.xml	obj	R_THMtex	optimal	0.169108
iUma22.xml	obj	R_THRALD	optimal	0.156365
iUma22.xml	obj	R_THREDEHYD__45__RXN	optimal	0.169108
iUma22.xml	obj	R_THRS_1	optimal	0.0
iUma22.xml	obj	R_THYMIDYLATESYN__45__RXN	optimal	0.0
iUma22.xml	obj	R_TKT1	optimal	0.169108
iUma22.xml	obj	R_TKT2	optimal	0.169108
iUma22.xml	obj	R_TMLYSOX	optimal	0.169108
iUma22.xml	obj	R_TPIh	optimal	0.169108
iUma22.xml	obj	R_TRANSENOYLCOARED__45__RXN__45__BUTYRYL__45__COA145	optimal	0.169108
iUma22.xml	obj	R_TRANSENOYLCOARED__45__RXN__45__CPD__45__10267148	optimal	0.169108
iUma22.xml	obj	R_TRANSENOYLCOARED__45__RXN__45__CPD__45__196147	optimal	0.169108
iUma22.xml	obj	R_TRANSENOYLCOARED__45__RXN__45__HEXANOYL__45__COA149	optimal	0.169108
iUma22.xml	obj	R_TRANSENOYLCOARED__45__RXN__45__LAUROYLCOA__45__CPD146	optimal	0.169108
iUma22.xml	obj	R_TRANS_2__45__KETOGLUTARATE_Malate_Antiporter	optimal	0.169108
iUma22.xml	obj	R_TRANS_Acetyl_COA	optimal	0.169108
iUma22.xml	obj	R_TRANS_Adenine_Nucleotide_Transporter	optimal	0.060074
iUma22.xml	obj	R_TRANS_CARNITINE__45__Translocase	optimal	0.169108
iUma22.xml	obj	R_TRANS_Cis_Aconitate_Malate_Shuttle	optimal	0.169108
iUma22.xml	obj	R_TRANS_Citrate_Malate_Shuttle	optimal	0.169108
iUma22.xml	obj	R_TRANS_Guanine_Nucleotide_Transporter	optimal	0.169108
iUma22.xml	obj	R_TRANS_Isocitrate_Malate_Shuttle	optimal	0.169108
iUma22.xml	obj	R_TRANS_MEL	optimal	0.169108
iUma22.xml	obj	R_TRANS_Malate_Phosphate_Shuttle	optimal	0.169108
iUma22.xml	obj	R_TRANS_O__45__ACETYLCARNITINE__45__Translocase	optimal	0.169108
iUma22.xml	obj	R_TRANS_PAL	optimal	0.169108
iUma22.xml	obj	R_TRANS_Permeable_Small_Uncharged_Molecules_CO2	optimal	0.169108
iUma22.xml	obj	R_TRANS_Permeable_Small_Uncharged_Molecules_CO2_EX	optimal	0.0
iUma22.xml	obj	R_TRANS_Permeable_Small_Uncharged_Molecules_OXYGEN	optimal	0.0
iUma22.xml	obj	R_TRANS_Permeable_Small_Uncharged_Molecules_OXYGEN_UPTAKE	optimal	0.169108
iUma22.xml	obj	R_TRANS_Phosphate_Transporter	optimal	0.169108
iUma22.xml	obj	R_TRANS_Pyruvate_Proton_Symporter	optimal	0.169108
iUma22.xml	obj	R_TRANS_Succinate_Phosphate_Shuttle	optimal	0.169108
iUma22.xml	obj	R_TRANS_Water_Uptake	optimal	0.169108
iUma22.xml	obj	R_TRANS_Water_Uptake_Mito	optimal	0.084595
iUma22.xml	obj	R_TRANS__45__FUMARATE__45__SUCCINATE__45__RXN	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__5Z8Z11Z14Z17Z__45__EICOSAPENTAENOATE380	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__CPD__45__10244379	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__CPD__45__730382	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__CPD__45__8121378	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__CPD__45__8477381	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__LINOLEIC_ACID384	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__LINOLENIC_ACID377	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__OLEATE__45__CPD385	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__PALMITATE386	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__PRISTANATE383	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__443__45__STEARIC_ACID387	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__ADENOSINE1175	optimal	0.0
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__ADENOSINE5TRIPHOSPHO5ADENOSINE1181	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__CYTIDINE1180	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__DEOXYADENOSINE1177	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__DEOXYGUANOSINE1176	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__DEOXYINOSINE1178	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__GUANOSINE1172	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__INOSINE1174	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__URIDINE1179	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__468__45__XANTHOSINE1173	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXN0__45__544	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__10__45__GLN1057	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__10__45__ILE1058	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__10__45__TYR1059	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__11	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__12	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__13	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__ADENINE1063	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__ADENOSINE1085	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__ADP1069	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__AMP1068	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__ATP1072	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__CPD0__45__22311077	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DADP1075	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DATP1078	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DEOXYADENOSINE1087	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DEOXYGUANOSINE1086	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DEOXYINOSINE1088	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DGDP1076	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DGTP1079	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__DITP1080	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__GDP1070	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__GMP1065	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__GTP1073	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__GUANINE1064	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__GUANOSINE1082	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__HYPOXANTHINE1081	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__IDP1071	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__IMP1067	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__INOSINE1084	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__ITP1074	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__XANTHOSINE1083	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__14__45__XANTHOSINE__45__5__45__PHOSPHATE1066	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__15	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__GLN1093	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__GLY1094	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__LEU1096	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__L__45__ALPHA__45__ALANINE1097	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__PRO1092	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__16__45__SER1095	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__17	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__18	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__2__45__3__45__DIHYDROXYBENZOATE1244	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__2__45__KETOGLUTARATE1184	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__2__45__OXOBUTANOATE1187	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__3__45__4__45__DIHYDROXYBENZOATE1245	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__3__45__UREIDO__45__ISOBUTYRATE1202	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__5Z8Z11Z14Z17Z__45__EICOSAPENTAENOATE1232	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__ACET1223	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__ALLANTOATE1218	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__BENZOATE1249	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__BUTYRIC_ACID1197	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CARNITINE1222	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CHORISMATE1203	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CIS__45__ACONITATE1211	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__COUMARATE1198	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__102441231	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__1101247	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__110201188	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__11361210	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__124431221	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__125851195	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__126731226	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__127091219	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__142681240	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__149271241	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__155301217	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__156331242	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__1951193	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__2251215	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__2451208	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__36171192	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__4791189	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__6181199	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__6221209	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__6601206	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__6741246	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__7301234	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__81211230	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__84771233	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__CPD__45__88921228	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__DODECANOATE1194	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__D__45__LACTATE1200	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__FUM1205	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__GLUCONATE1220	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__GLYCERATE1201	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__GLYOX1186	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__HOMO__45__CIS__45__ACONITATE1213	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__HOMO__45__CIT1212	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__HOMO__45__I__45__CIT1214	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__LINOLEIC_ACID1236	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__LINOLENIC_ACID1229	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__L__45__ASPARTATE1204	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__L__45__DELTA1__45__PYRROLINE_5__45__CARBOXYLATE1227	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__L__45__PANTOATE1225	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__MAL1207	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__OLEATE__45__CPD1237	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__OROTATE1224	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__PALMITATE1238	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__PHENYL__45__PYRUVATE1190	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__PRISTANATE1235	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__PROPIONATE1196	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__PYRUVATE1185	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__P__45__AMINO__45__BENZOATE1248	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__P__45__HYDROXY__45__PHENYLPYRUVATE1191	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__RETINOATE1243	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__STEARIC_ACID1239	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__1__45__THREO__45__DS__45__ISO__45__CITRATE1216	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__20	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__21	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__22	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1117	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1118	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1119	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1120	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1121	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1122	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1123	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1124	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1125	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__24__45__NA__43__1126	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__25	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__GLN1133	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__GLY1134	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__LEU1136	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__L__45__ALPHA__45__ALANINE1137	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__PRO1132	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__26__45__SER1135	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__ADENINE1141	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__ADENOSINE1163	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__ADP1147	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__AMP1146	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__ATP1150	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__CPD0__45__22311155	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DADP1153	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DATP1156	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DEOXYADENOSINE1165	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DEOXYGUANOSINE1164	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DEOXYINOSINE1166	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DGDP1154	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DGTP1157	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__DITP1158	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__GDP1148	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__GMP1143	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__GTP1151	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__GUANINE1142	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__GUANOSINE1160	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__HYPOXANTHINE1159	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__IDP1149	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__IMP1145	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__INOSINE1162	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__ITP1152	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__XANTHOSINE1161	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__27__45__XANTHOSINE__45__5__45__PHOSPHATE1144	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__29	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__2__45__DEOXYRIBOSE951	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__ALPHA__45__D__45__GALACTOSE944	optimal	0.169108
iUma22.xml	obj	R_TRANS__45__RXNTFS__45__2__45__ALPHA__45__GLUCOSE943	optimal	0.169108
